-0.10755545522615724	0.10755451429491257	-0.00009409312446678968	0.01
-0.10753281918294783	0.10287251146321216	-0.00009318751689133506	50.01
-0.10746514043320006	0.09823570979676818	-0.00009228507785653307	100.01
-0.10735273583097918	0.093643950868548	-0.00009138580736238373	150.01
-0.1071959222303504	0.08909707625151891	-0.00009048970540888699	200.01
-0.10699501648537908	0.0845949275186484	-0.00008959677199604287	250.01
-0.10675033545013042	0.08013734624290376	-0.00008870700712385138	300.01
-0.1064621959786697	0.07572417399725238	-0.00008782041079231256	350.01
-0.10613091492506216	0.07135525235466163	-0.0000869369830014263	400.01
-0.10575680914337308	0.06703042288809886	-0.00008605672375119269	450.01
-0.10534019548766776	0.06274952717053149	-0.00008517963304161173	500.01
-0.10488139081201137	0.05851240677492682	-0.00008430571087268332	550.01
-0.10438071197046929	0.054318903274252275	-0.00008343495724440762	600.01
-0.10383847581710667	0.050168858241475184	-0.0000825673721567845	650.01
-0.10325499920598886	0.046062113249562955	-0.00008170295560981402	700.01
-0.1026305989911811	0.04199850987148292	-0.00008084170760349619	750.01
-0.10196559202674857	0.03797788968020245	-0.00007998362813783093	800.01
-0.10126029516675666	0.03400009424868894	-0.00007912871721281836	850.01
-0.10051502526527055	0.03006496514990975	-0.00007827697482845835	900.01
-0.0997300991763555	0.026172343956832236	-0.00007742840098475097	950.01
-0.09890583375407683	0.022322072242423774	-0.00007658299568169624	1000.01
-0.09804254585249977	0.01851399157965173	-0.00007574075891929415	1050.01
-0.09714055232568959	0.014747943541483484	-0.00007490169069754467	1100.01
-0.09620017002771152	0.011023769700886392	-0.0000740657910164478	1150.01
-0.09522171581263088	0.0073413116308278245	-0.00007323305987600358	1200.01
-0.09420550653451289	0.003700410904275157	-0.00007240349727621198	1250.01
-0.09315185904742279	0.00010090909419575179	-0.00007157710321707297	1300.01
-0.09206109020542591	-0.003457352226443019	-0.00007075387769858663	1350.01
-0.09093351686258747	-0.006974531484673787	-0.0000699338207207529	1400.01
-0.08976945587297279	-0.010450787107529187	-0.00006911693228357181	1450.01
-0.088569224090647	-0.013886277522041843	-0.00006830321238704332	1500.01
-0.08733313836967549	-0.017281161155244393	-0.00006749266103116746	1550.01
-0.08606151556412345	-0.020635596434169467	-0.00006668527821594422	1600.01
-0.08475467252805621	-0.023949741785849694	-0.00006588106394137363	1650.01
-0.08341292611553898	-0.027223755637317704	-0.00006508001820745565	1700.01
-0.08203659318063701	-0.03045779641560614	-0.0000642821410141903	1750.01
-0.08062599057741564	-0.0336520225477476	-0.00006348743236157757	1800.01
-0.07918143515994001	-0.036806592460774765	-0.00006269589224961745	1850.01
-0.0777032437822755	-0.03992166458172023	-0.00006190752067830997	1900.01
-0.07619173329848733	-0.04299739733761663	-0.00006112231764765512	1950.01
-0.07464722056264074	-0.04603394915549662	-0.00006034028315765289	2000.01
-0.07307002242880101	-0.049031478462392815	-0.000059561417208303286	2050.01
-0.07146045575103338	-0.05199014368533784	-0.00005878571979960629	2100.01
-0.06981883738340317	-0.054910103251364334	-0.00005801319093156194	2150.01
-0.06814548417997562	-0.057791515587504914	-0.00005724383060417022	2200.01
-0.06644071299481599	-0.060634539120792225	-0.000056477638817431125	2250.01
-0.06470484068198946	-0.06343933227825889	-0.000055714615571344626	2300.01
-0.06293818409556143	-0.06620605348693756	-0.00005495476086591078	2350.01
-0.06114106008959706	-0.06893486117386084	-0.00005419807470112954	2400.01
-0.059313785518161716	-0.0716259137660614	-0.00005344455707700095	2450.01
-0.05745667723532058	-0.0742793696905718	-0.00005269420799352497	2500.01
-0.05557005209513888	-0.07689538737442475	-0.00005194702745070161	2550.01
-0.05365422695168194	-0.07947412524465287	-0.00005120301544853089	2600.01
-0.051709518659015005	-0.08201574172828872	-0.00005046217198701277	2650.01
-0.04973624407120336	-0.08452039525236502	-0.000049724497066147296	2700.01
-0.04773472004231226	-0.08698824424391434	-0.000048989990685934446	2750.01
-0.04570526342640695	-0.08941944712996934	-0.00004825865284637422	2800.01
-0.04364819107755273	-0.09181416233756264	-0.00004753048354746663	2850.01
-0.041563819849814776	-0.09417254829372687	-0.00004680548278921164	2900.01
-0.039452466597258457	-0.09649476342549468	-0.00004608365057160929	2950.01
-0.037314448173948994	-0.09878096615989868	-0.00004536498689465957	3000.01
-0.0351500814339516	-0.1010313149239715	-0.00004464949175836246	3050.01
-0.03295968323133161	-0.10324596814474579	-0.000043937165162717985	3100.01
-0.03074357042015423	-0.10542508424925416	-0.000043228007107726124	3150.01
-0.028502059854484715	-0.10756882166452929	-0.000042522017593386895	3200.01
-0.02623546838838843	-0.10967733881760376	-0.000041819196619700306	3250.01
-0.023944112875930484	-0.1117507941355102	-0.00004111954418666631	3300.01
-0.021628310171176376	-0.11378934604528125	-0.000040423060294284975	3350.01
-0.019288377128191064	-0.11579315297394957	-0.000039729744942556235	3400.01
-0.01692463060103999	-0.11776237334854778	-0.000039039598131480126	3450.01
-0.014537387443788491	-0.11969716559610846	-0.00003835261986105667	3500.01
-0.012126964510501659	-0.12159768814366431	-0.00003766881013128582	3550.01
-0.009693678655244856	-0.12346409941824792	-0.000036988168942167593	3600.01
-0.007237846732083275	-0.12529655784689195	-0.00003631069629370199	3650.01
-0.004759785595082167	-0.12709522185662903	-0.000035636392185889005	3700.01
-0.002259812098306918	-0.12886024987449174	-0.000034965256618728655	3750.01
0.0002617569041772627	-0.13059180032751272	-0.000034297289592220925	3800.01
0.002804604558305196	-0.13229003164272468	-0.00003363249110636582	3850.01
0.005368414010011535	-0.13395510224716023	-0.00003297086116116335	3900.01
0.007952868405230962	-0.13558717056785188	-0.000032312399756613505	3950.01
0.010557650889898323	-0.13718639503183241	-0.00003165710689271629	4000.01
0.013182444609948385	-0.1387529340661344	-0.000031004982569471685	4050.01
0.015826932711315828	-0.14028694609779047	-0.0000303560267868797	4100.01
0.018490798339935277	-0.14178858955383325	-0.000029710239544940367	4150.01
0.021173724641741706	-0.14325802286129535	-0.00002906762084365362	4200.01
0.02387539476266959	-0.14469540444720944	-0.000028428170683019533	4250.01
0.02659549184865395	-0.14610089273860824	-0.00002779188906303806	4300.01
0.029333699045629255	-0.14747464616252412	-0.0000271587759837092	4350.01
0.032089699499530444	-0.14881682314599	-0.00002652883144503298	4400.01
0.03486317635629212	-0.1501275821160383	-0.000025902055447009374	4450.01
0.03765381276184908	-0.1514070814997018	-0.000025278447989638405	4500.01
0.040461291862136095	-0.15265547972401305	-0.000024658009072920048	4550.01
0.04328529680308778	-0.1538729352160047	-0.000024040738696854337	4600.01
0.04612551073063907	-0.15505960640270938	-0.000023426636861441224	4650.01
0.048981616790724436	-0.1562156517111597	-0.000022815703566680763	4700.01
0.05185329812927887	-0.15734122956838834	-0.00002220793881257291	4750.01
0.05474023789223696	-0.15843649840142784	-0.000021603342599117685	4800.01
0.05764211922553353	-0.15950161663731097	-0.000021001914926315087	4850.01
0.06055862527510321	-0.16053674270307025	-0.00002040365579416512	4900.01
0.06348943918688085	-0.16154203502573833	-0.000019808565202667767	4950.01
0.06643424410680107	-0.16251765203234786	-0.000019216643151823052	5000.01
0.06939272318079885	-0.16346375214993153	-0.000018627889641630942	5050.01
0.07236455955480871	-0.1643804938055219	-0.00001804230467209146	5100.01
0.0753494363747653	-0.16526803542615157	-0.00001745988824320463	5150.01
0.07834703678660358	-0.1661265354388532	-0.000016880640354970395	5200.01
0.08135704393625824	-0.1669561522706595	-0.000016304561007388793	5250.01
0.08437914096966383	-0.16775704434860292	-0.000015731650200459827	5300.01
0.08741301103275535	-0.16852937009971633	-0.000015161907934183483	5350.01
0.0904583372714674	-0.1692732879510322	-0.00001459533420855976	5400.01
0.09351480283173481	-0.1699889563295832	-0.000014031929023588649	5450.01
0.09658209085949207	-0.1706765336624019	-0.000013471692379270188	5500.01
0.09965988450067424	-0.17133617837652107	-0.000012914624275604337	5550.01
0.10274786690121583	-0.17196804889897324	-0.000012360724712591121	5600.01
0.10584572120705169	-0.17257230365679105	-0.000011809993690230524	5650.01
0.10895313056411655	-0.17314910107700718	-0.00001126243120852255	5700.01
0.11206977811834512	-0.17369859958665418	-0.000010718037267467197	5750.01
0.11519534701567215	-0.17422095761276474	-0.000010176811867064469	5800.01
0.11832952040203235	-0.17471633358237154	-9.638755007314379e-6	5850.01
0.12147198142336041	-0.17518488592250708	-9.103866688216912e-6	5900.01
0.12462241322559126	-0.17562677306020413	-8.572146909772062e-6	5950.01
0.1277804989546593	-0.17604215342249513	-8.043595671979853e-6	6000.01
0.13094592175649966	-0.176431185436413	-7.518212974840261e-6	6050.01
0.13411836477704697	-0.17679402752899007	-6.995998818353262e-6	6100.01
0.13729751116223562	-0.17713083812725913	-6.476953202518941e-6	6150.01
0.14048304405800086	-0.17744177565825286	-5.961076127337215e-6	6200.01
0.14367464661027712	-0.17772699854900378	-5.448367592808115e-6	6250.01
0.14687200196499925	-0.17798666522654452	-4.938827598931632e-6	6300.01
0.15007479326810183	-0.1782209341179078	-4.432456145707796e-6	6350.01
0.15328270366551963	-0.17842996365012614	-3.929253233136591e-6	6400.01
0.1564954163031877	-0.1786139122502323	-3.429218861217982e-6	6450.01
0.15971261432704048	-0.17877293834525887	-2.932353029952012e-6	6500.01
0.1629339808830127	-0.17890720036223837	-2.4386557393386668e-6	6550.01
0.16615919911703933	-0.17901685672820364	-1.948126989377941e-6	6600.01
0.16938795217505484	-0.17910206587018712	-1.4607667800698453e-6	6650.01
0.17261992320299394	-0.17916298621522145	-9.765751114143894e-7	6700.01
0.1758547953467917	-0.17919977619033936	-4.955519834115313e-7	6750.01
0.17909225175238255	-0.1792125942225735	-1.7697396061319822e-8	6800.01
0.1823319755657014	-0.17920159873895644	4.5698865063627097e-7	6850.01
0.18557364993268283	-0.1791669481665207	9.28506156681241e-7	6900.01
0.18881695799926188	-0.1791088009322992	1.3968551220735904e-6	6950.01
0.19206158291137285	-0.1790273154633242	1.862035546813311e-6	7000.01
0.19530720781495078	-0.1789226501866287	2.324047430900392e-6	7050.01
0.19855351585593045	-0.17879496352924512	2.78289077433487e-6	7100.01
0.20180019018024634	-0.178644413918206	3.2385655771167213e-6	7150.01
0.2050469139338334	-0.17847115978054431	3.6910718392459285e-6	7200.01
0.20829337026262632	-0.17827535954329238	4.140409560722529e-6	7250.01
0.21153924231255977	-0.17805717163348295	4.586578741546492e-6	7300.01
0.21478421322956848	-0.17781675447814857	5.029579381717837e-6	7350.01
0.2180279661595873	-0.17755426650432196	5.4694114812365595e-6	7400.01
0.22127018424855094	-0.17726986613903578	5.90607504010265e-6	7450.01
0.22451055064239417	-0.17696371180932266	6.339570058316125e-6	7500.01
0.22774874848705154	-0.17663596194221506	6.76989653587697e-6	7550.01
0.2309844609284578	-0.17628677496474576	7.197054472785176e-6	7600.01
0.23421737111254798	-0.1759163093039474	7.621043869040772e-6	7650.01
0.23744716218525663	-0.17552472338685254	8.041864724643744e-6	7700.01
0.24067351729251843	-0.17511217564049392	8.45951703959408e-6	7750.01
0.24389611958026827	-0.17467882449190403	8.874000813891807e-6	7800.01
0.2471146521944408	-0.17422482836811568	9.285316047536896e-6	7850.01
0.2503287982809707	-0.17375034569616132	9.693462740529363e-6	7900.01
0.2535382409857927	-0.17325553490307358	0.000010098440892869208	7950.01
